Series Code,Series Name,Indicator Reference Number,Reference Area Code (M49),Reference Area Type [for UNSD use only],Reference Area Name,Time Period,Observation Value,Unit of Measurement,Nature of Data,Disaggregation classification,Time Detail,Reporting Type,Footnotes,Source Detail
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),356,3.0-Country,India,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),360,3.0-Country,Indonesia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),364,3.0-Country,Iran (Islamic Republic of),2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),368,3.0-Country,Iraq,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),372,3.0-Country,Ireland,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),833,3.0-Country,Isle of Man,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),376,3.0-Country,Israel,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),380,3.0-Country,Italy,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),388,3.0-Country,Jamaica,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),392,3.0-Country,Japan,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),832,3.0-Country,Jersey,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),400,3.0-Country,Jordan,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),398,3.0-Country,Kazakhstan,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),404,3.0-Country,Kenya,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),296,3.0-Country,Kiribati,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),414,3.0-Country,Kuwait,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),417,3.0-Country,Kyrgyzstan,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),418,3.0-Country,Lao People's Democratic Republic,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),428,3.0-Country,Latvia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),422,3.0-Country,Lebanon,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),426,3.0-Country,Lesotho,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),430,3.0-Country,Liberia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),434,3.0-Country,Libya,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),438,3.0-Country,Liechtenstein,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),440,3.0-Country,Lithuania,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),442,3.0-Country,Luxembourg,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),450,3.0-Country,Madagascar,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),454,3.0-Country,Malawi,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),458,3.0-Country,Malaysia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),462,3.0-Country,Maldives,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),466,3.0-Country,Mali,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),470,3.0-Country,Malta,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),584,3.0-Country,Marshall Islands,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),474,3.0-Country,Martinique,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),478,3.0-Country,Mauritania,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),480,3.0-Country,Mauritius,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),175,3.0-Country,Mayotte,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),484,3.0-Country,Mexico,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),583,3.0-Country,Micronesia (Federated States of),2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),492,3.0-Country,Monaco,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),496,3.0-Country,Mongolia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),499,3.0-Country,Montenegro,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),500,3.0-Country,Montserrat,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),504,3.0-Country,Morocco,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),508,3.0-Country,Mozambique,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),104,3.0-Country,Myanmar,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),516,3.0-Country,Namibia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),520,3.0-Country,Nauru,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),524,3.0-Country,Nepal,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),528,3.0-Country,Netherlands,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),540,3.0-Country,New Caledonia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),554,3.0-Country,New Zealand,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),558,3.0-Country,Nicaragua,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),562,3.0-Country,Niger,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),566,3.0-Country,Nigeria,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),570,3.0-Country,Niue,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),574,3.0-Country,Norfolk Island,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),580,3.0-Country,Northern Mariana Islands,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),578,3.0-Country,Norway,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),512,3.0-Country,Oman,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),586,3.0-Country,Pakistan,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),585,3.0-Country,Palau,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),591,3.0-Country,Panama,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),598,3.0-Country,Papua New Guinea,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),600,3.0-Country,Paraguay,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),604,3.0-Country,Peru,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),608,3.0-Country,Philippines,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),612,3.0-Country,Pitcairn,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),616,3.0-Country,Poland,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),620,3.0-Country,Portugal,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),630,3.0-Country,Puerto Rico,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),634,3.0-Country,Qatar,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),410,3.0-Country,Republic of Korea,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),498,3.0-Country,Republic of Moldova,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),638,3.0-Country,Réunion,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),642,3.0-Country,Romania,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),643,3.0-Country,Russian Federation,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),646,3.0-Country,Rwanda,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),652,3.0-Country,Saint Barthélemy,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),654,3.0-Country,Saint Helena,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),659,3.0-Country,Saint Kitts and Nevis,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),662,3.0-Country,Saint Lucia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),663,3.0-Country,Saint Martin (French Part),2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),666,3.0-Country,Saint Pierre and Miquelon,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),670,3.0-Country,Saint Vincent and the Grenadines,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),882,3.0-Country,Samoa,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),674,3.0-Country,San Marino,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),678,3.0-Country,Sao Tome and Principe,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
,Insert data series label here,Provide indicator reference number (e.g. 1.3.1),682,3.0-Country,Saudi Arabia,2010,,,,"Whenever applicable, including sex, age group, geographical location, income group, race, ethinicity, migratory status or other characteristics.","e.g. 2001–2003, Q1 2010–Q3 2011 (e.g. survey period, fiscal year)",G,Please enter full text.,Please enter full text.
